date,start_time,stop_time,algae_id,species,sample_id,file_id_csv,light_dark,run_block,blank,chamber_channel,light_level,light_value
2026-02-03,15:55,16:10,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,1,0
2026-02-03,15:55,16:10,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,1,0
2026-02-03,15:55,16:10,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,1,0
2026-02-03,16:12,16:27,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,2,95
2026-02-03,16:12,16:27,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,2,95
2026-02-03,16:12,16:27,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,2,95
2026-02-03,16:12,16:27,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,2,95
2026-02-03,16:12,16:27,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,2,95
2026-02-03,16:12,16:27,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,2,95
2026-02-03,16:12,16:27,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,2,95
2026-02-03,16:12,16:27,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,2,95
2026-02-03,16:12,16:27,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,2,95
2026-02-03,16:12,16:27,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,2,95
2026-02-03,16:12,16:27,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,2,95
2026-02-03,16:12,16:27,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,2,95
2026-02-03,16:30,16:45,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,3,205
2026-02-03,16:30,16:45,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,3,205
2026-02-03,16:30,16:45,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,3,205
2026-02-03,16:30,16:45,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,3,205
2026-02-03,16:30,16:45,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,3,205
2026-02-03,16:30,16:45,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,3,205
2026-02-03,16:30,16:45,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,3,205
2026-02-03,16:30,16:45,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,3,205
2026-02-03,16:30,16:45,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,3,205
2026-02-03,16:30,16:45,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,3,205
2026-02-03,16:30,16:45,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,3,205
2026-02-03,16:30,16:45,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,3,205
2026-02-03,16:48,17:03,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,4,301
2026-02-03,16:48,17:03,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,4,301
2026-02-03,16:48,17:03,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,4,301
2026-02-03,16:48,17:03,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,4,301
2026-02-03,16:48,17:03,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,4,301
2026-02-03,16:48,17:03,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,4,301
2026-02-03,16:48,17:03,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,4,301
2026-02-03,16:48,17:03,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,4,301
2026-02-03,16:48,17:03,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,4,301
2026-02-03,16:48,17:03,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,4,301
2026-02-03,16:48,17:03,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,4,301
2026-02-03,16:48,17:03,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,4,301
2026-02-03,17:08,17:23,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,5,404
2026-02-03,17:08,17:23,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,5,404
2026-02-03,17:08,17:23,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,5,404
2026-02-03,17:08,17:23,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,5,404
2026-02-03,17:08,17:23,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,5,404
2026-02-03,17:08,17:23,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,5,404
2026-02-03,17:08,17:23,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,5,404
2026-02-03,17:08,17:23,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,5,404
2026-02-03,17:08,17:23,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,5,404
2026-02-03,17:08,17:23,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,5,404
2026-02-03,17:08,17:23,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,5,404
2026-02-03,17:08,17:23,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,5,404
2026-02-03,17:29,17:44,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,6,508
2026-02-03,17:29,17:44,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,6,508
2026-02-03,17:29,17:44,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,6,508
2026-02-03,17:29,17:44,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,6,508
2026-02-03,17:29,17:44,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,6,508
2026-02-03,17:29,17:44,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,6,508
2026-02-03,17:29,17:44,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,6,508
2026-02-03,17:29,17:44,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,6,508
2026-02-03,17:29,17:44,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,6,508
2026-02-03,17:29,17:44,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,6,508
2026-02-03,17:29,17:44,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,6,508
2026-02-03,17:29,17:44,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,6,508
2026-02-03,17:48,18:03,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,7,601
2026-02-03,17:48,18:03,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,7,601
2026-02-03,17:48,18:03,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,7,601
2026-02-03,17:48,18:03,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,7,601
2026-02-03,17:48,18:03,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,7,601
2026-02-03,17:48,18:03,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,7,601
2026-02-03,17:48,18:03,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,7,601
2026-02-03,17:48,18:03,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,7,601
2026-02-03,17:48,18:03,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,7,601
2026-02-03,17:48,18:03,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,7,601
2026-02-03,17:48,18:03,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,7,601
2026-02-03,17:48,18:03,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,7,601
2026-02-03,18:09,18:24,BLANKAT01_RUN3,blank,BLANKAT01_TPI_RUN3,BLANKAT01_TPI_RUN3_O2.csv,light,run3,1,1,8,710
2026-02-03,18:09,18:24,CS03T,cs,CS03T_TPI,CS03T_TPI_RUN3_O2.csv,light,run3,0,2,8,710
2026-02-03,18:09,18:24,HD01T,hd,HD01T_TPI,HD01T_TPI_RUN3_O2.csv,light,run3,0,3,8,710
2026-02-03,18:09,18:24,SF05T,sf,SF05T_TPI,SF05T_TPI_RUN3_O2.csv,light,run3,0,4,8,710
2026-02-03,18:09,18:24,AS04T,as,AS04T_TPI,AS04T_TPI_RUN3_O2.csv,light,run3,0,5,8,710
2026-02-03,18:09,18:24,GS03T,gs,GS03T_TPI,GS03T_TPI_RUN3_O2.csv,light,run3,0,6,8,710
2026-02-03,18:09,18:24,HD02T,hd,HD02T_TPI,HD02T_TPI_RUN3_O2.csv,light,run3,0,7,8,710
2026-02-03,18:09,18:24,AV05T,av,AV05T_TPI,AV05T_TPI_RUN3_O2.csv,light,run3,0,8,8,710
2026-02-03,18:09,18:24,CS05T,cs,CS05T_TPI,CS05T_TPI_RUN3_O2.csv,light,run3,0,9,8,710
2026-02-03,18:09,18:24,AS05T,as,AS05T_TPI,AS05T_TPI_RUN3_O2.csv,light,run3,0,10,8,710
2026-02-03,18:09,18:24,BLANKAT02_RUN3,blank,BLANKAT02_TPI_RUN3,BLANKAT02_TPI_RUN3_O2.csv,light,run3,1,11,8,710
2026-02-03,18:09,18:24,DA02T,da,DA02T_TPI,DA02T_TPI_RUN3_O2.csv,light,run3,0,12,8,710
