file_id_csv,sample_id,intercept,umol.L.sec,temp_c,light_level,light_value,run_block
DA01_O2.csv,DA01,196.1075414979757,-0.004954706477732761,25.14292857142857,1,0,run1
DA01_O2.csv,DA01,190.223364516129,0.005637681451612925,24.99269230769231,2,94,run1
DA01_O2.csv,DA01,196.7288857142856,0.011946428571428714,24.91130769230769,3,190,run1
DA01_O2.csv,DA01,210.56230526315787,0.02045763157894738,25.30423076923077,4,295,run1
DA01_O2.csv,DA01,237.93173368983943,0.022549343009931368,25.262128205128207,5,390,run1
DA01_O2.csv,DA01,273.0909473684209,0.021310526315789686,25.177179487179487,6,490,run1
DA01_O2.csv,DA01,311.7489285714282,0.011513095238096002,25.095615384615385,7,590,run1
DA01_O2.csv,DA01,345.912012987013,0.013983116883116953,25.02774358974359,8,700,run1
DA01_O2.csv,DA01,371.29103962703977,-0.004737762237762612,25.051333333333332,9,820,run1
DA01_O2.csv,DA01,384.5205547619046,-0.005026071428571121,25.02682051282051,10,905,run1
DA02_O2.csv,DA02,203.66840446160447,-0.0034003088803088457,25.100952380952382,1,0,run1
DA02_O2.csv,DA02,198.4837653679655,0.0022996103896102587,24.944692307692307,2,94,run1
DA02_O2.csv,DA02,200.61319888765297,0.007720945494994447,24.847,3,190,run1
DA02_O2.csv,DA02,208.11523951612904,0.014441411290322606,25.24620512820513,4,295,run1
DA02_O2.csv,DA02,226.19923399014775,0.017079433497536985,25.19746153846154,5,390,run1
DA02_O2.csv,DA02,252.96681422924917,0.01792089920948598,25.106076923076923,6,490,run1
DA02_O2.csv,DA02,284.48768014705905,0.017346006016042612,25.040307692307692,7,590,run1
DA02_O2.csv,DA02,314.85945672969945,0.016148431590656483,25.00197435897436,8,700,run1
DA02_O2.csv,DA02,338.0558307692308,0.015586615384615372,24.982897435897435,9,820,run1
DA02_O2.csv,DA02,355.26337436476547,0.013716064370412517,25.00423076923077,10,905,run1
GS01_O2.csv,GS01,205.69134486166007,-0.0030922430830039502,24.964666666666666,1,0,run1
GS01_O2.csv,GS01,202.01664995543683,0.0015412767379678032,24.90597435897436,2,94,run1
GS01_O2.csv,GS01,203.63397571993212,0.004301157538114222,24.82248717948718,3,190,run1
GS01_O2.csv,GS01,208.28360962566828,0.008805958747135358,25.2205641025641,4,295,run1
GS01_O2.csv,GS01,219.54808784893257,0.011467898193760363,25.178153846153847,5,390,run1
GS01_O2.csv,GS01,237.53998860398863,0.012036324786324708,25.090820512820514,6,490,run1
GS01_O2.csv,GS01,255.6012197724041,0.013300343764817346,25.02776923076923,7,590,run1
GS01_O2.csv,GS01,280.0626024630542,0.01380041871921185,24.994897435897435,8,700,run1
GS01_O2.csv,GS01,300.91325322580656,0.011944274193548323,24.96771794871795,9,820,run1
GS01_O2.csv,GS01,315.1121569734612,0.01434124788255242,24.995512820512822,10,905,run1
HD01_O2.csv,HD01,189.67711036414553,-0.006483081232492903,25.03095238095238,1,0,run1
HD01_O2.csv,HD01,182.13624453781492,0.0019637394957984946,24.878974358974357,2,94,run1
HD01_O2.csv,HD01,183.99831034482764,0.0076024137931033995,24.786435897435897,3,190,run1
HD01_O2.csv,HD01,192.6543276353276,0.012590384615384633,25.187923076923077,4,295,run1
HD01_O2.csv,HD01,209.53989723320166,0.016830138339920874,25.14369230769231,5,390,run1
HD01_O2.csv,HD01,236.6204105263156,0.019244210526316023,25.068666666666665,6,490,run1
HD01_O2.csv,HD01,266.3038263736264,0.020856263736263612,25.002820512820513,7,590,run1
HD01_O2.csv,HD01,303.43477886540603,0.022831879866518363,24.9654358974359,8,700,run1
HD01_O2.csv,HD01,337.7689315953653,0.023547276069518785,24.978641025641025,9,820,run1
HD01_O2.csv,HD01,362.5970911330049,0.01641595511767935,24.989461538461537,10,905,run1
HD02_O2.csv,HD02,175.21701680672265,-0.008560504201680646,25.01759523809524,1,0,run1
HD02_O2.csv,HD02,165.0783954887218,0.0016721804511278136,24.85923076923077,2,94,run1
HD02_O2.csv,HD02,166.66068660968668,0.006835683760683692,24.767333333333333,3,190,run1
HD02_O2.csv,HD02,173.52284068627444,0.01532120098039223,25.15871794871795,4,295,run1
HD02_O2.csv,HD02,192.7845335968381,0.019102075098814075,25.114333333333335,5,390,run1
HD02_O2.csv,HD02,223.83642577030835,0.021505056022408785,25.03274358974359,6,490,run1
HD02_O2.csv,HD02,257.01466763070073,0.025625695216907704,24.972,7,590,run1
HD02_O2.csv,HD02,302.95554482758615,0.02651054187192125,24.933153846153846,8,700,run1
HD02_O2.csv,HD02,343.636142857143,0.024450061115355137,24.910897435897436,9,820,run1
HD02_O2.csv,HD02,372.05058706011744,0.027940084310850384,24.947717948717948,10,905,run1
SF01_O2.csv,SF01,206.82972159090912,-0.0026474431818181736,25.063833333333335,1,0,run1
SF01_O2.csv,SF01,203.809147793845,0.00148124582869856,24.916179487179487,2,94,run1
SF01_O2.csv,SF01,205.79012648221337,0.003680434782608773,24.828,3,190,run1
SF01_O2.csv,SF01,210.0300988540869,0.00770220015278854,25.21928205128205,4,295,run1
SF01_O2.csv,SF01,219.64614199134206,0.00944116883116875,25.187948717948718,5,390,run1
SF01_O2.csv,SF01,233.842633768116,0.01202743478260862,25.104282051282052,6,490,run1
SF01_O2.csv,SF01,250.48899846153853,0.009794846153846022,25.028025641025643,7,590,run1
SF01_O2.csv,SF01,268.0949581280789,0.010304359605911254,24.96923076923077,8,700,run1
SF01_O2.csv,SF01,284.1874096880129,0.011743555008210399,24.991641025641027,9,820,run1
SF01_O2.csv,SF01,297.7960454545455,0.00963422077922071,24.968897435897436,10,905,run1
SF02_O2.csv,SF02,185.61180815721178,-0.008970700778642978,25.011380952380954,1,0,run1
SF02_O2.csv,SF02,175.6745844155844,0.004326103896103909,24.87376923076923,2,94,run1
SF02_O2.csv,SF02,180.0142580733441,0.011701669403393702,24.797076923076922,3,190,run1
SF02_O2.csv,SF02,192.85194861660077,0.02193461321287414,25.201538461538462,4,295,run1
SF02_O2.csv,SF02,221.02073646503638,0.027345669240669335,25.1684358974359,5,390,run1
SF02_O2.csv,SF02,264.5307590557589,0.030618894993895123,25.087871794871795,6,490,run1
SF02_O2.csv,SF02,310.48870186335404,0.029687097684923773,25.013923076923074,7,590,run1
SF02_O2.csv,SF02,359.95418776418234,0.028741546162402775,24.96320512820513,8,700,run1
SF02_O2.csv,SF02,402.2878526610643,0.01643194677871153,24.997410256410255,9,820,run1
SF02_O2.csv,SF02,420.76157142857124,0.013472162619988893,24.95374358974359,10,905,run1
AS13_O2.csv,AS13,185.27919655172406,-0.00725908866995067,25.00992105263158,1,0,run10
AS13_O2.csv,AS13,177.12976381461687,-2.6188168449210676e-4,24.996894736842105,2,100,run10
AS13_O2.csv,AS13,176.70524033613438,0.005139747899159704,25.15363157894737,3,198,run10
AS13_O2.csv,AS13,182.2731952380951,0.010899821428571566,25.04171052631579,4,305,run10
AS13_O2.csv,AS13,193.89394427350425,0.01604591452991458,24.954315789473686,5,410,run10
AS13_O2.csv,AS13,211.25673515395889,0.020885657991202396,25.103368421052632,6,500,run10
AS13_O2.csv,AS13,232.023651874785,0.021583539731682148,25.288315789473685,7,600,run10
AS13_O2.csv,AS13,255.64935467045993,0.02810290422000949,25.24928947368421,8,695,run10
AS13_O2.csv,AS13,288.49276153846165,0.028209923076922976,25.20857894736842,9,800,run10
AS13_O2.csv,AS13,325.7459896214897,0.028738186813186708,25.177842105263156,10,905,run10
AV14_O2.csv,AV14,176.46387000547327,-0.021363533114394977,24.872973684210525,1,0,run10
AV14_O2.csv,AV14,153.1871964912279,-0.006052719298245386,24.873736842105263,2,100,run10
AV14_O2.csv,AV14,147.13798947368412,0.0056954135338346795,25.030184210526315,3,198,run10
AV14_O2.csv,AV14,153.01686965240648,0.01713661430481277,24.930868421052633,4,305,run10
AV14_O2.csv,AV14,171.49350000000013,0.026367641129032178,24.854605263157893,5,410,run10
AV14_O2.csv,AV14,200.28698974358977,0.02967148717948717,25.0295,6,500,run10
AV14_O2.csv,AV14,230.61849151614672,0.034774288451012575,25.221394736842107,7,600,run10
AV14_O2.csv,AV14,267.94191596638655,0.03038854851031327,25.148236842105263,8,695,run10
AV14_O2.csv,AV14,304.47212605041994,0.028055653170359254,25.090078947368422,9,800,run10
AV14_O2.csv,AV14,340.4516754032258,0.03129649926686221,25.063526315789474,10,905,run10
AV15_O2.csv,AV15,206.17175615384616,-0.004552961538461577,24.85463157894737,1,0,run10
AV15_O2.csv,AV15,201.51418181818184,-0.0017251976284585182,24.884736842105262,2,100,run10
AV15_O2.csv,AV15,199.95794985994397,0.0014471288515406063,25.03442105263158,3,198,run10
AV15_O2.csv,AV15,201.42865725806462,0.0036856854838709075,24.928789473684212,4,305,run10
AV15_O2.csv,AV15,205.40731521739127,0.005580978260869589,24.85028947368421,5,410,run10
AV15_O2.csv,AV15,211.36292532443463,0.006296284760845352,25.015763157894735,6,500,run10
AV15_O2.csv,AV15,217.94848421052637,0.007278333333333295,25.198078947368423,7,600,run10
AV15_O2.csv,AV15,225.9145164835168,0.007109890109889729,25.136315789473684,8,695,run10
AV15_O2.csv,AV15,234.0493821716453,0.007393183973447147,25.071973684210526,9,800,run10
AV15_O2.csv,AV15,243.49110615471463,0.007370186335403949,25.037684210526315,10,905,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.51165900383145,-7.567049808430461e-5,24.814947368421052,1,0,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.5674361142009,-3.0898776418237806e-4,24.806973684210526,2,100,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.32919758064492,-1.5423387096593713e-5,24.95728947368421,3,198,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.3959961685823,-2.3441434044868707e-4,24.852394736842104,4,305,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.24772332015817,1.2411067193671948e-4,24.75636842105263,5,410,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.1749223581757,-9.546162402664583e-5,24.91392105263158,6,500,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.06977620967737,-5.3225806451544974e-5,25.08457894736842,7,600,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,206.02738666666679,-7.798290598299398e-5,25.038473684210526,8,695,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,205.9256916256157,-6.426108374379615e-5,24.986842105263158,9,800,run10
BLANK1_RUN10_O2.csv,BLANK1_RUN10,205.86901424501443,-2.0757020757218082e-5,24.943473684210527,10,905,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,213.1901753846155,8.523076923074226e-5,24.82413157894737,1,0,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,213.36496974789904,-3.841036414564946e-4,24.824105263157893,2,100,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.9604050426399,-2.8476084537560787e-6,24.96857894736842,3,198,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,213.05268931788945,-1.0501930501997927e-5,24.854236842105262,4,305,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.99975714285725,-1.311904761905501e-4,24.771736842105263,5,410,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.89905714285703,-2.557142857141819e-4,24.92821052631579,6,500,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.4093266178265,2.573260073266803e-5,25.11684210526316,7,600,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.64631733870976,-3.346975806452076e-4,25.070842105263157,8,695,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.31060347826107,5.7369565217188536e-5,25.026,9,800,run10
BLANK2_RUN10_O2.csv,BLANK2_RUN10,212.20840205128192,-7.389743589731961e-5,25.005815789473683,10,905,run10
DA10_O2.csv,DA10,173.23901846153854,-0.012822923076923112,24.840473684210526,1,0,run10
DA10_O2.csv,DA10,156.189226284585,0.013792341897233171,24.82892105263158,2,100,run10
DA10_O2.csv,DA10,170.4791475095785,0.034769594964422605,24.997263157894736,3,198,run10
DA10_O2.csv,DA10,221.6962791208789,0.0318143956043958,24.902421052631578,4,305,run10
DA10_O2.csv,DA10,261.74243019943015,0.0635459401709402,24.834394736842103,5,410,run10
DA10_O2.csv,DA10,328.0568044187044,0.06103916344916351,24.982763157894738,6,500,run10
DA10_O2.csv,DA10,391.0353862224731,0.05703817052512717,25.179947368421054,7,600,run10
DA10_O2.csv,DA10,446.1454673913043,0.04880054347826088,25.117473684210527,8,695,run10
DA10_O2.csv,DA10,495.06212140033875,-3.452286843590329e-4,25.04244736842105,9,800,run10
DA10_O2.csv,DA10,481.3600728402026,0.015668520609825622,25.000473684210526,10,905,run10
DC07_O2.csv,DC07,200.82192615384605,-0.003936076923076827,24.963842105263158,1,0,run10
DC07_O2.csv,DC07,196.15547944647952,0.0012107448107447384,24.954736842105262,2,100,run10
DC07_O2.csv,DC07,197.72939282051303,0.004955794871794698,25.10255263157895,3,198,run10
DC07_O2.csv,DC07,202.9089201926384,0.0070906604747163,25.0065,4,305,run10
DC07_O2.csv,DC07,211.07061172161156,0.007951221001221122,24.919842105263157,5,410,run10
DC07_O2.csv,DC07,219.78116846153858,0.008327346153846006,25.062315789473683,6,500,run10
DC07_O2.csv,DC07,228.99962756598245,0.008858476906158371,25.246052631578948,7,600,run10
DC07_O2.csv,DC07,238.7682624521072,0.010551340996168645,25.20707894736842,8,695,run10
DC07_O2.csv,DC07,249.70367984189716,0.011356352343308986,25.162342105263157,9,800,run10
DC07_O2.csv,DC07,264.2755247863248,0.009215829059829081,25.123263157894737,10,905,run10
DC08_O2.csv,DC08,209.08686206896553,-0.006173793103448262,24.87071052631579,1,0,run10
DC08_O2.csv,DC08,201.61594692307682,0.00472526923076931,24.861263157894737,2,100,run10
DC08_O2.csv,DC08,206.42730504680515,0.01735485347985338,25.014552631578947,3,198,run10
DC08_O2.csv,DC08,225.00638374088365,0.020757689832689913,24.918605263157893,4,305,run10
DC08_O2.csv,DC08,249.86974358974388,0.021673951048950646,24.83207894736842,5,410,run10
