date,start_time,stop_time,algae_id,species,sample_id,file_id_csv,light_dark,run_block,blank,chamber_channel,light_level,light_value
2026-02-03,13:55,14:10,BLANKA01_RUN2,blank,BLANKA01_PI_RUN2,BLANKA01_PI_RUN2_O2.csv,light,run2,1,5,6,490
2026-02-03,13:55,14:10,AV01,av,AV01_PI,AV01_PI_RUN2_O2.csv,light,run2,0,6,6,490
2026-02-03,13:55,14:10,SF04,sf,SF04_PI,SF04_PI_RUN2_O2.csv,light,run2,0,7,6,490
2026-02-03,13:55,14:10,CS01,cs,CS01_PI,CS01_PI_RUN2_O2.csv,light,run2,0,8,6,490
2026-02-03,13:55,14:10,BLANKA02_RUN2,blank,BLANKA02_PI_RUN2,BLANKA02_PI_RUN2_O2.csv,light,run2,1,9,6,490
2026-02-03,13:55,14:10,AV04,av,AV04_PI,AV04_PI_RUN2_O2.csv,light,run2,0,10,6,490
2026-02-03,13:55,14:10,GS01,gs,GS01_PI,GS01_PI_RUN2_O2.csv,light,run2,0,11,6,490
2026-02-03,13:55,14:10,AS02,as,AS02_PI,AS02_PI_RUN2_O2.csv,light,run2,0,12,6,490
2026-02-03,14:16,14:31,AS01,as,AS01_PI,AS01_PI_RUN2_O2.csv,light,run2,0,1,7,595
2026-02-03,14:16,14:31,CS04,cs,CS04_PI,CS04_PI_RUN2_O2.csv,light,run2,0,2,7,595
2026-02-03,14:16,14:31,DA03,da,DA03_PI,DA03_PI_RUN2_O2.csv,light,run2,0,3,7,595
2026-02-03,14:16,14:31,SF03,sf,SF03_PI,SF03_PI_RUN2_O2.csv,light,run2,0,4,7,595
2026-02-03,14:16,14:31,BLANKA01_RUN2,blank,BLANKA01_PI_RUN2,BLANKA01_PI_RUN2_O2.csv,light,run2,1,5,7,595
2026-02-03,14:16,14:31,AV01,av,AV01_PI,AV01_PI_RUN2_O2.csv,light,run2,0,6,7,595
2026-02-03,14:16,14:31,SF04,sf,SF04_PI,SF04_PI_RUN2_O2.csv,light,run2,0,7,7,595
2026-02-03,14:16,14:31,CS01,cs,CS01_PI,CS01_PI_RUN2_O2.csv,light,run2,0,8,7,595
2026-02-03,14:16,14:31,BLANKA02_RUN2,blank,BLANKA02_PI_RUN2,BLANKA02_PI_RUN2_O2.csv,light,run2,1,9,7,595
2026-02-03,14:16,14:31,AV04,av,AV04_PI,AV04_PI_RUN2_O2.csv,light,run2,0,10,7,595
2026-02-03,14:16,14:31,GS01,gs,GS01_PI,GS01_PI_RUN2_O2.csv,light,run2,0,11,7,595
2026-02-03,14:16,14:31,AS02,as,AS02_PI,AS02_PI_RUN2_O2.csv,light,run2,0,12,7,595
2026-02-03,14:42,14:57,AS01,as,AS01_PI,AS01_PI_RUN2_O2.csv,light,run2,0,1,8,690
2026-02-03,14:42,14:57,CS04,cs,CS04_PI,CS04_PI_RUN2_O2.csv,light,run2,0,2,8,690
2026-02-03,14:42,14:57,DA03,da,DA03_PI,DA03_PI_RUN2_O2.csv,light,run2,0,3,8,690
2026-02-03,14:42,14:57,SF03,sf,SF03_PI,SF03_PI_RUN2_O2.csv,light,run2,0,4,8,690
